Character_Name, Character_Type, Population,Aspect_Ratio,Japanese_Character
fu,Hiragana,0;0;23.043478260869566;27.727272727272727;0;0;0;18.913043478260867;0.6818181818181818;0;0;0;26.31578947368421;11.004784688995215;5.741626794258373;38.63636363636363;7.5;1.0869565217391304;28.863636363636363;32.27272727272727;0;0;24.782608695652176;11.136363636363637;0,1.121212124824524,‚Ó
he,Hiragana,0.38461538461538464;31.346153846153847;43.148148148148145;11.73076923076923;0;34.03846153846154;6.346153846153846;0;30.19230769230769;0;10.192307692307692;0;0;28.46153846153846;2.1153846153846154;0;0;0;3.076923076923077;27.692307692307693;0;0;0;0;30.384615384615383,1.309999942779541,‚Ö
he,Hiragana,0;23.214285714285715;44.907407407407405;21.428571428571427;0;31.154684095860567;22.899159663865547;0;28.57142857142857;0;12.962962962962962;0;0;25.892857142857146;2.083333333333333;0;0;0;4.411764705882353;25.49019607843137;0;0;0;0;33.56481481481482,1.6707316637039185,‚Ö
ho,Hiragana,27.65151515151515;15.151515151515152;27.898550724637683;28.219696969696972;3.0303030303030303;27.27272727272727;0;4.3478260869565215;18.181818181818183;0;28.40909090909091;21.21212121212121;33.69565217391305;36.553030303030305;13.068181818181818;31.818181818181817;20.454545454545457;48.007246376811594;31.62878787878788;29.734848484848484;18.37121212121212;29.545454545454547;39.130434782608695;0;0.5681818181818182,0.925000011920929,‚Ù
ho,Hiragana,29.814814814814817;19.047619047619047;28.888888888888886;28.21869488536155;21.666666666666668;30;3.47985347985348;24.423076923076923;8.424908424908425;1.9230769230769231;30;20.811287477954142;49.44444444444444;22.22222222222222;9.444444444444445;30;25.274725274725274;52.88461538461539;25.274725274725274;37.11538461538461;30.185185185185187;42.32804232804233;22.77777777777778;0;5.7407407407407405,0.7669172883033752,‚Ù
ma,Hiragana,0;25.787106446776615;5.847076461769116;0;0;19.490254872563717;25.037481259370313;34.78260869565217;20.689655172413794;1.4992503748125936;20.539730134932537;24.137931034482758;34.78260869565217;23.388305847076463;7.946026986506746;20.089955022488756;31.93403298350825;37.48125937031484;25.787106446776615;5.697151424287856;31.63418290854573;39.58020989505248;2.0989505247376314;0.4497751124437781;20.389805097451273,0.7931034564971924,‚Ü
ma,Hiragana,0;0;30.476190476190478;0;0;14.000000000000002;24;49.142857142857146;24;11.799999999999999;14.807692307692308;23.076923076923077;48.35164835164835;23.076923076923077;22.692307692307693;28.599999999999998;36.4;44.952380952380956;28.000000000000004;2.8000000000000003;47.599999999999994;36.4;0.19047619047619047;3.4000000000000004;3.5999999999999996,0.8015872836112976,‚Ü
mi,Hiragana,18.181818181818183;32.82828282828283;36.18881118881119;0;0;16.264090177133657;0;27.759197324414714;19.96779388083736;7.729468599033816;14.309764309764308;31.64983164983165;48.07692307692308;41.75084175084175;29.46127946127946;25.76489533011272;1.610305958132045;28.595317725752505;26.570048309178745;0;34.34343434343434;34.84848484848485;1.7482517482517483;9.090909090909092;0,1.1964285373687744,‚Ý
mi,Hiragana,25.76489533011272;32.298136645962735;19.806763285024154;6.055900621118012;0;13.468013468013467;0;23.400673400673398;24.675324675324674;0;19.32367149758454;32.298136645962735;47.18196457326892;46.11801242236025;30.112721417069245;27.77777777777778;22.88961038961039;3.7037037037037033;23.863636363636363;0;32.045088566827694;29.96894409937888;0;1.5527950310559007;0,1.212389349937439,‚Ý
mu,Hiragana,0;0;24.695652173913043;0;30.956521739130434;1.8115942028985508;11.594202898550725;31.70289855072464;12.5;10.68840579710145;24.173913043478258;13.73913043478261;33.73913043478261;12;5.739130434782608;19.202898550724637;42.028985507246375;36.41304347826087;0;28.26086956521739;0.17391304347826086;14.08695652173913;35.47826086956521;28.695652173913043;25.043478260869566,0.934959352016449,‚Þ
mu,Hiragana,0;21.889400921658986;0;0;19.243604004449388;18.426724137931032;34.04017857142857;23.060344827586206;18.75;4.525862068965517;5.784204671857619;21.19815668202765;7.786429365962181;0;0;16.379310344827587;45.089285714285715;0;0;16.810344827586206;0;21.19815668202765;22.35817575083426;23.04147465437788;22.135706340378196,0.9108280539512634,‚Þ
me,Hiragana,15;3.9473684210526314;0;33.1578947368421;0;7.631578947368421;58.42105263157895;41.8421052631579;38.94736842105263;0;42.75;40;40.25;22.5;29.5;40.78947368421053;50;22.894736842105264;0;34.21052631578947;15.789473684210526;5;40;0;0,1.0416666269302368,‚ß
me,Hiragana,2.307692307692308;19.038461538461537;11.799999999999999;11.346153846153847;0;0;35.4251012145749;43.78947368421053;38.25910931174089;3.643724696356275;26.73076923076923;33.65384615384615;52;5.769230769230769;31.73076923076923;30.76923076923077;3.8461538461538463;46.31578947368421;0;28.34008097165992;30.57692307692308;38.07692307692307;28.000000000000004;0;18.076923076923077,1.3163264989852905,‚ß
mo,Hiragana,0;20.153061224489797;0;0;0;21.81122448979592;40.17857142857143;22.08994708994709;11.862244897959185;0;20.935960591133004;40.14778325123153;20.689655172413794;9.113300492610838;0;0;24.872448979591837;0;0;20.153061224489797;0;26.27551020408163;25.396825396825395;26.403061224489793;17.346938775510203,0.9858155846595764,‚à
mo,Hiragana,11.013986013986015;0.5244755244755245;32.6007326007326;0;0;13.636363636363635;26.048951048951047;51.28205128205128;27.62237762237762;0.8741258741258742;19.696969696969695;22.22222222222222;48.500881834215164;22.22222222222222;7.744107744107744;0;0;32.967032967032964;0;20.27972027972028;0;0;30.952380952380953;27.27272727272727;28.671328671328673,0.8320610523223877,‚à
ya,Hiragana,0;6.794871794871795;18.933333333333334;5;21.2;16.387096774193548;22.95285359801489;41.935483870967744;21.09181141439206;24.129032258064516;8.533333333333333;0;27.200000000000003;0;28.26666666666667;0;0;25.93548387096774;1.1166253101736971;21.935483870967744;0;0;7.6;18.333333333333332;0,0.8355262875556946,‚â
ya,Hiragana,0;0;24.891774891774894;7.936507936507936;32.19954648526077;1.1337868480725624;10.657596371882086;41.77489177489178;12.244897959183673;1.8140589569160999;29.22077922077922;18.181818181818183;38.84297520661157;17.0995670995671;47.61904761904761;0;0;27.92207792207792;2.2675736961451247;31.292517006802722;0;0;22.07792207792208;5.442176870748299;0,1,‚â
yu,Hiragana,1.610305958132045;0;25.120772946859905;2.0202020202020203;0;29.19254658385093;23.214285714285715;35.40372670807454;27.435064935064936;7.919254658385093;24.476650563607087;0.8417508417508417;17.391304347826086;4.545454545454546;36.07085346215781;30.59006211180124;0;22.981366459627328;2.922077922077922;31.05590062111801;0;0;17.874396135265698;0.6734006734006733;29.951690821256037,0.8248175382614136,‚ä
yu,Hiragana,15.142428785607196;0;28.035982008995504;2.548725637181409;0;46.026986506746624;22.338830584707647;35.08245877061469;33.733133433283356;11.394302848575713;30.27950310559006;0;25.77639751552795;2.484472049689441;31.521739130434785;23.988005997001498;0;31.03448275862069;1.9490254872563717;35.38230884557721;0;3.2983508245877062;29.38530734632684;23.53823088455772;2.998500749625187,0.7986111044883728,‚ä
yo,Hiragana,0;12.869565217391305;9.090909090909092;0;0;0;13.043478260869565;20.545454545454543;19.47826086956522;6;0;13.043478260869565;20.643939393939394;5.797101449275362;1.1363636363636365;4.7272727272727275;39.47826086956522;29.63636363636364;25.565217391304344;18.72727272727273;54.72727272727273;38.95652173913044;0;0;5.454545454545454,0.9032257795333862,‚æ
yo,Hiragana,0;8.521739130434783;20.545454545454543;0;0;0;8.695652173913043;42.04545454545455;25;18.115942028985508;0;8.695652173913043;22.727272727272727;0;0;18.65942028985507;44.02173913043478;31.439393939393938;28.07971014492754;22.82608695652174;47.30434782608695;33.73913043478261;0;0;4.695652173913043,0.9268292784690857,‚æ
ra,Hiragana,10.512820512820513;19.951923076923077;39.48717948717949;1.201923076923077;0;40;0;4.197530864197531;1.3888888888888888;0;42.82051282051282;26.442307692307693;27.435897435897438;21.394230769230766;0.7692307692307693;0;0;0;8.333333333333332;56.04938271604938;3.076923076923077;27.163461538461537;28.46153846153846;31.490384615384613;12.307692307692308,0.5833333134651184,‚ç
ra,Hiragana,12.362637362637363;6.318681318681318;36.98224852071006;20.604395604395602;0;46.97802197802198;0;0;0;0;58.57142857142858;24.857142857142858;24.615384615384617;6.2857142857142865;0;6.043956043956044;0;2.366863905325444;26.373626373626376;40.10989010989011;3.8461538461538463;23.076923076923077;26.035502958579883;29.395604395604398;35.714285714285715,0.5348837375640869,‚ç
ri,Hiragana,38.57142857142858;0;0;1.5873015873015872;66.19047619047619;50;0;0;0;70;42;0;0;0.5555555555555556;68;0;0;0;28.04232804232804;41.904761904761905;0;0;28.095238095238095;53.96825396825397;0.4761904761904762,0.4615384638309479,‚è
ri,Hiragana,75.81699346405229;0;0;0;39.21568627450981;77.77777777777779;0;0;0;55.55555555555556;37.65432098765432;0;0;0;75.30864197530865;0;0;0;45.751633986928105;35.947712418300654;0;23.52941176470588;56.61764705882353;38.56209150326798;0,0.5116279125213623,‚è
ru,Hiragana,6.0606060606060606;27.579365079365083;28.40909090909091;27.380952380952383;29.924242424242426;0;1.7857142857142856;27.083333333333332;30.555555555555557;17.803030303030305;37.63636363636363;52.95238095238095;28.18181818181818;25.142857142857146;0.5454545454545455;0;0.7936507936507936;4.166666666666666;37.10317460317461;1.5151515151515151;14.583333333333334;58.333333333333336;54.92424242424242;12.5;0,0.8925619721412659,‚é
ru,Hiragana,16.414141414141415;31.818181818181817;31.818181818181817;34.44976076555024;53.03030303030303;0;8.373205741626794;35.35353535353536;30.861244019138756;2.0202020202020203;33.57487922705314;50.800915331807786;31.40096618357488;29.061784897025174;29.227053140096622;0;0;11.616161616161616;15.550239234449762;44.696969696969695;0;34.688995215311;55.3030303030303;45.933014354066984;7.07070707070707,0.8288288116455078,‚é
re,Hiragana,0;20.51282051282051;0;0;0;18.394648829431436;44.64882943143812;58.08695652173913;19.230769230769234;0;16.98717948717949;61.69871794871795;31.833333333333336;46.15384615384615;2.2435897435897436;34.11371237458194;27.09030100334448;0;27.09030100334448;0;0;18.91025641025641;0;32.69230769230769;25,1.0932203531265259,‚ê
re,Hiragana,0.6211180124223602;18.633540372670808;0;0;0;30.27950310559006;64.59627329192547;18.590704647676162;0;0;36.49068322981366;47.36024844720497;42.12893553223388;27.48447204968944;0;11.024844720496894;19.25465838509317;26.536731634182907;0;0;0.6211180124223602;18.633540372670808;7.496251874062969;33.22981366459628;29.6583850931677,1.226086974143982,‚ê
ro,Hiragana,0;10.119047619047619;29.166666666666668;34.32539682539682;53.96825396825397;0;12.571428571428573;32.2;25.142857142857146;0.5714285714285714;42.65873015873016;44.047619047619044;27.083333333333332;27.18253968253968;3.373015873015873;0;0;0;6.857142857142858;40.38095238095238;0;0;19.375;33.13492063492063;1.5873015873015872,0.8524590134620667,‚ë
ro,Hiragana,0;26.900584795321635;35.294117647058826;33.04093567251462;66.08187134502924;0;0;17.956656346749224;43.567251461988306;8.47953216374269;15.497076023391813;56.4327485380117;43.653250773993804;20.46783625730994;7.017543859649122;35.96491228070175;19.883040935672515;10.8359133126935;12.573099415204677;55.55555555555556;0;0;14.241486068111456;43.27485380116959;11.403508771929824,0.9368420839309692,‚ë
wa,Hiragana,5.236270753512133;18.64623243933589;0;0;0;13.92081736909323;50.191570881226056;16.534391534391535;0;0;30.78817733990148;49.87684729064039;23.97959183673469;22.29064039408867;35.960591133004925;0;17.24137931034483;0;0;25.03192848020434;0;19.54022988505747;0;11.494252873563218;20.178799489144318,1.058823585510254,‚í
wa,Hiragana,19.5970695970696;19.78021978021978;1.4109347442680775;0;0;28.205128205128204;37.72893772893773;41.7989417989418;0;0;36.08058608058608;58.791208791208796;30.864197530864196;31.684981684981683;39.010989010989015;12.637362637362637;11.538461538461538;0;0;32.05128205128205;11.355311355311356;11.355311355311356;1.5873015873015872;35.53113553113553;13.003663003663005,1.2476190328598022,‚í
wo,Hiragana,0;8.857142857142856;45.230769230769226;0;0;23.714285714285715;60.857142857142854;25.23076923076923;25.142857142857146;5.714285714285714;0;50;46.15384615384615;56.25;16.36904761904762;28.57142857142857;22.57142857142857;17.23076923076923;46.285714285714285;27.42857142857143;14.857142857142858;31.71428571428571;28.923076923076923;26.571428571428573;16.28571428571429,0.5564516186714172,‚ð
wo,Hiragana,0;14.285714285714285;31.428571428571427;0;0;30.158730158730158;62.857142857142854;32.06349206349206;25.07936507936508;0;0;19.047619047619047;47.93650793650794;43.17460317460318;13.333333333333334;0;42.53968253968254;19.365079365079367;49.523809523809526;13.968253968253968;0;10.158730158730158;42.22222222222222;31.11111111111111;25.07936507936508,0.7142857313156128,‚ð
n,Hiragana,0;0;0;41.19047619047619;0.7518796992481203;0;0;33.014354066985646;10.681818181818182;0;0;21.19047619047619;21.553884711779446;8.095238095238095;0;10.76555023923445;63.40909090909091;31.57894736842105;40.909090909090914;0;55.13784461152882;4.285714285714286;0;29.523809523809526;38.095238095238095,0.9065420627593994,‚ñ
n,Hiragana,0;0;34.25;0;0;0;22.380952380952383;14.75;0;0;1.6666666666666667;35.827664399092974;0;0;0;47;43.333333333333336;48.75;3.8095238095238098;0;32.5;0;4.25;44.047619047619044;33.75,1.0099010467529297,‚ñ
ga,Hiragana,0;5.357142857142857;17.86833855799373;5.194805194805195;35.42319749216301;10.344827586206897;47.88961038961039;16.927899686520377;23.53896103896104;6.583072100313479;20.525451559934318;27.2108843537415;15.270935960591133;29.931972789115648;5.582922824302135;6.269592476489027;21.266233766233768;0;25.487012987012985;0;11.442006269592477;0.487012987012987;23.35423197492163;16.558441558441558;0,1.3119266033172607,‚ª
ga,Hiragana,0;6.666666666666667;3.4000000000000004;4.571428571428571;38;0;29.523809523809526;16.6;37.333333333333336;3.5999999999999996;27.115384615384613;47.069597069597066;15.384615384615385;38.27838827838828;0;0;32.95238095238095;0;31.428571428571427;0;6;19.238095238095237;12.6;29.333333333333332;0,0.8095238208770752,‚ª
gi,Hiragana,0;16.666666666666664;1.0582010582010581;12.794612794612794;44.44444444444444;0;32.996632996633;41.269841269841265;4.208754208754209;1.0101010101010102;30.069930069930066;13.286713286713287;50.18315018315018;27.447552447552447;0;0;20.875420875420875;22.045855379188712;16.329966329966332;0;0;15.993265993265993;25.044091710758376;16.666666666666664;0,0.8134328126907349,‚¬
gi,Hiragana,0;0;0.7936507936507936;32.698412698412696;37.93650793650794;0.16420361247947454;44.006568144499184;36.7816091954023;26.108374384236456;0;27.460317460317462;41.74603174603175;42.38095238095238;0.15873015873015872;0;26.60098522167488;1.477832512315271;19.704433497536947;0;0;3.968253968253968;29.04761904761905;23.809523809523807;23.333333333333332;0,0.7094594836235046,‚¬
gu,Hiragana,0;0;0;35.714285714285715;48.62155388471178;0;13.333333333333334;37.34335839598997;11.190476190476192;8.020050125313283;38.095238095238095;22.142857142857142;0;0;0;30.075187969924812;35.714285714285715;19.298245614035086;0;0;0;0;17.042606516290725;33.57142857142857;0,0.9238095283508301,‚®
gu,Hiragana,0;0;0;16.843501326259947;31.03448275862069;0;6.593406593406594;31.428571428571427;7.829670329670329;10.027472527472527;20.02652519893899;21.750663129973475;0;0;0;28.434065934065934;25.549450549450547;16.428571428571427;0;0;0;0;11.862068965517242;25.9946949602122;0,0.9020978808403015,‚®
ge,Hiragana,19.692307692307693;0;3.5384615384615383;7.532051282051282;36.61538461538461;26.08;11;29.599999999999998;12;17.76;21.846153846153847;14.262820512820513;32.46153846153847;15.384615384615385;5.6923076923076925;20;0;25.119999999999997;0;0;22.153846153846153;3.8461538461538463;20.153846153846153;0;0,0.9609375,‚°
ge,Hiragana,13.986013986013987;0;13.636363636363635;1.7482517482517483;42.48251748251749;27.27272727272727;2.4475524475524475;41.78321678321678;19.230769230769234;22.9020979020979;27.27272727272727;15.656565656565657;39.05723905723906;3.7037037037037033;2.356902356902357;27.27272727272727;0;30.419580419580424;0;0;30.069930069930066;2.097902097902098;26.3986013986014;0;0,0.8396946787834167,‚°
go,Hiragana,0;0;0;17.914438502673796;38.50267379679144;4.010695187165775;5.88235294117647;5.88235294117647;8.02139037433155;20.32085561497326;18.68686868686869;27.77777777777778;45.45454545454545;9.595959595959595;0;0;0;0;0;0;36.096256684491976;38.50267379679144;37.70053475935829;33.155080213903744;0,1.2790697813034058,‚²
go,Hiragana,0;0;0;2.1052631578947367;51.578947368421055;32;32.800000000000004;30.19230769230769;42.6;21;0;0;0;12.210526315789473;0;0;0;0;0;0;32;34.73684210526316;32.59109311740891;35.368421052631575;0,1.298969030380249,‚²
za,Hiragana,0;28.333333333333332;0;18;40.666666666666664;0;28.000000000000004;30.60869565217391;24.333333333333336;26.166666666666664;27.333333333333332;26.5;28.52173913043478;0;0;0;0;22.782608695652172;0;0;11.333333333333332;29.5;26.956521739130434;15.166666666666668;0,0.9520000219345093,‚´
za,Hiragana,0;9.714285714285714;0;4.761904761904762;46.36363636363636;2;39.23809523809524;31.818181818181817;29.333333333333332;0;27.090909090909093;12.380952380952381;28.72727272727273;0;0;0;0;18.72727272727273;0;0;14.000000000000002;28.57142857142857;27.81818181818182;24;4,0.8640000224113464,‚´
ji,Hiragana,10.9375;0;0;25.630252100840334;31.69642857142857;42.857142857142854;0;0;4.831932773109244;2.9017857142857144;37.5;0;0;0;0;39.50892857142857;0;0;0.6302521008403361;26.5625;31.25;27.73109243697479;25.223214285714285;34.2436974789916;5.803571428571429,0.5815602540969849,‚¶
ji,Hiragana,11.979166666666668;5.208333333333334;5.514705882352941;28.819444444444443;0.8680555555555556;37.5;0;0;0;0;37.45519713261648;0;0;0;0;38.54166666666667;0;0;0;20.833333333333336;23.78472222222222;24.82638888888889;22.24264705882353;26.21527777777778;22.04861111111111,0.5597484111785889,‚¶
zu,Hiragana,0;0;23.197492163009404;1.9490254872563717;35.68215892053973;23.388305847076463;24.137931034482758;46.08150470219436;22.038980509745127;9.44527736131934;0.7763975155279503;29.96894409937888;36.688311688311686;0;0;1.0494752623688157;24.887556221889056;28.84012539184953;0;0;0;0;26.332288401253916;0;0,0.7916666865348816,‚¸
zu,Hiragana,0;0;21.44249512670565;6.584362139917696;41.91033138401559;24.24812030075188;25;51.691729323308266;22.817460317460316;9.774436090225564;3.313840155945419;36.21399176954733;28.654970760233915;0;0;3.3834586466165413;29.365079365079367;34.58646616541353;0;0;0;0;31.57894736842105;0;0,0.6788321137428284,‚¸
ze,Hiragana,0;13.333333333333334;0;14.523809523809526;41.19047619047619;0;33.80952380952381;17.954545454545453;0.2380952380952381;21.19047619047619;32.426303854875286;49.65986394557823;47.83549783549784;28.57142857142857;9.977324263038549;9.523809523809524;18.095238095238095;12.272727272727273;0;0;2.857142857142857;45;30;20.238095238095237;0,1.0495049953460693,‚º
ze,Hiragana,0;8.51449275362319;0;3.6231884057971016;39.311594202898554;0;28.29861111111111;8.51449275362319;12.5;28.29861111111111;29.166666666666668;46.55797101449276;36.48393194706994;39.130434782608695;5.797101449275362;0;22.743055555555554;4.891304347826087;7.118055555555555;0;0;39.492753623188406;26.08695652173913;23.731884057971016;0,1.0170940160751343,‚º
zo,Hiragana,0;0;0;0.18181818181818182;30.181818181818183;0;19.454545454545453;51.048951048951054;28.909090909090907;35.45454545454545;37.523809523809526;61.71428571428571;29.48717948717949;6.666666666666667;0;0;30.727272727272727;18.53146853146853;12.363636363636363;0;0;6.363636363636363;35.66433566433567;12.363636363636363;0,1.1559633016586304,‚¼
zo,Hiragana,0;17.957351290684624;24.618736383442265;33.33333333333333;36.710239651416124;17.307692307692307;30.885780885780882;30.88235294117647;5.128205128205128;7.8054298642533935;17.86492374727669;32.88439955106622;39.760348583878;8.305274971941639;0;0;21.678321678321677;0;0;0;0;18.967452300785634;25.70806100217865;8.080808080808081;0,1.263157844543457,‚¼
da,Hiragana,0;0;32.71221532091098;13.91304347826087;33.47826086956522;16.73913043478261;19.130434782608695;44.099378881987576;22.17391304347826;31.521739130434785;8.863636363636363;42.04545454545455;19.696969696969695;16.136363636363637;8.863636363636363;14.565217391304348;27.608695652173914;7.867494824016563;22.39130434782609;21.73913043478261;11.521739130434783;0;32.91925465838509;31.956521739130434;10.217391304347826,0.8859649300575256,‚¾
da,Hiragana,0;0;20.55335968379447;9.109730848861282;38.93280632411067;0;0;32.438016528925615;0.21645021645021645;31.611570247933884;25.889328063241106;39.958592132505174;36.75889328063241;26.08695652173913;15.810276679841898;0;34.41558441558442;24.586776859504134;30.303030303030305;17.768595041322314;15.019762845849801;24.016563146997928;23.3201581027668;29.39958592132505;19.1699604743083,0.9557521939277649,‚¾
dji,Hiragana,0;0;21.21212121212121;29.665071770334926;45.45454545454545;28.28282828282828;44.25837320574163;42.42424242424242;27.990430622009573;7.828282828282829;7.936507936507936;55.88972431077694;8.994708994708994;0;0;0;4.30622009569378;28.78787878787879;23.205741626794257;0;0;21.5311004784689;35.1010101010101;13.397129186602871;0,0.8440366983413696,‚À
dji,Hiragana,0;0;29.393939393939394;16.969696969696972;31.515151515151512;20.219435736677116;38.71473354231975;29.46708463949843;20.689655172413794;15.673981191222571;1.3636363636363635;44.696969696969695;4.848484848484849;0;0;2.507836990595611;10.18808777429467;20.532915360501566;31.03448275862069;1.2539184952978055;0;11.515151515151516;25.303030303030305;24.848484848484848;0.30303030303030304,0.7432432174682617,‚À
dzu,Hiragana,0;0;0;2.737520128824477;32.045088566827694;20.611916264090176;28.824476650563607;28.093645484949832;24.315619967793882;16.425120772946862;7.744107744107744;0;0;8.585858585858585;22.053872053872052;0;0;0;0.1610305958132045;24.9597423510467;0;0;8.862876254180602;33.65539452495974;5.152979066022544,1.175438642501831,‚Ã
dzu,Hiragana,0;0;0;14.51048951048951;39.05723905723906;13.131313131313133;28.671328671328673;27.27272727272727;24.825174825174827;11.616161616161616;18.855218855218855;0;0;6.643356643356643;30.63973063973064;0;0;0;10.314685314685315;21.71717171717172;0;0;24.747474747474747;27.797202797202797;0,1.2090909481048584,‚Ã
de,Hiragana,0;0;0;18.636363636363637;43.63636363636363;27.608695652173914;26.08695652173913;48.26086956521739;33.91304347826087;13.695652173913043;0;35.45454545454545;11.363636363636363;0;0;0;27.82608695652174;0;0;0;0;23.863636363636363;32.5;27.27272727272727;1.8181818181818181,0.8928571343421936,‚Å
de,Hiragana,0;0;0;34.1991341991342;34.63203463203463;31.818181818181817;33.98268398268398;61.28364389233955;11.471861471861471;23.376623376623375;3.0991735537190084;37.8099173553719;5.138339920948617;0;0;24.675324675324674;9.307359307359308;0;0;0;0.6493506493506493;33.98268398268398;34.161490683229815;4.761904761904762;0,1.047169804573059,‚Å
do,Hiragana,20.334928229665074;0;0;45.69377990430622;35.406698564593306;21.804511278195488;41.60401002506266;37.84461152882205;21.804511278195488;9.523809523809524;32.057416267942585;16.267942583732058;0;0;0;33.33333333333333;8.020050125313283;0;0;0;0.23923444976076555;31.818181818181817;33.97129186602871;28.947368421052634;10.76555023923445,0.8796296119689941,‚Ç
do,Hiragana,12.433862433862434;0;4.761904761904762;37.59398496240601;38.35978835978836;33.06878306878307;19.799498746867165;20.105820105820104;34.335839598997495;16.666666666666664;10.052910052910052;47.11779448621554;15.608465608465607;0;0;33.06878306878307;15.789473684210526;0;0;0;0;24.31077694235589;37.83068783068783;33.08270676691729;4.497354497354497,0.8761904835700989,‚Ç
ba,Hiragana,25;0;32.581453634085214;15.789473684210526;48.68421052631579;31.31578947368421;0;33.33333333333333;0;14.210526315789473;33.5;35.25;56.666666666666664;35;23;30;18.157894736842106;55.88972431077694;25.789473684210527;0;10;37.368421052631575;40.35087719298245;4.736842105263158;0,1.0520833730697632,‚Î
ba,Hiragana,21.714285714285715;0;5.523809523809524;11.272727272727273;51.42857142857142;28.57142857142857;21.272727272727273;42.285714285714285;24.363636363636363;16.57142857142857;28.57142857142857;2.797202797202797;23.809523809523807;0.17482517482517482;0;28.57142857142857;0.5454545454545455;47.42857142857143;28.545454545454547;3.2380952380952377;35.42857142857142;15.090909090909092;35.04761904761905;0.36363636363636365;0.5714285714285714,0.8492063283920288,‚Î
bi,Hiragana,1.0964912280701753;6.140350877192982;0;7.675438596491229;50.43859649122807;39.81481481481482;27.77777777777778;0;48.842592592592595;24.537037037037038;15.131578947368421;10.526315789473683;0;48.24561403508772;9.649122807017543;16.666666666666664;6.712962962962964;20.22222222222222;14.583333333333334;1.8518518518518516;2.1929824561403506;41.00877192982456;35.1578947368421;0;0,1.3010752201080322,‚Ñ
bi,Hiragana,2.842809364548495;10.367892976588628;0;4.1806020066889635;46.98996655518395;31.570512820512818;25.48076923076923;0;47.27564102564102;16.826923076923077;24.91638795986622;1.6722408026755853;0.16722408026755853;34.280936454849495;18.561872909698995;25.16025641025641;0;27.724358974358974;7.371794871794872;0;27.759197324414714;32.10702341137124;12.709030100334449;0;0,1.1111111640930176,‚Ñ
bu,Hiragana,0;0;26.293995859213247;3.7698412698412698;56.547619047619044;0;22.42063492063492;9.523809523809524;0;9.523809523809524;0;0;37.267080745341616;0;0;23.015873015873016;0;31.88405797101449;16.26984126984127;17.261904761904763;0;13.492063492063492;24.637681159420293;0;0,1.1333333253860474,‚Ô
bu,Hiragana,0;8.874458874458876;26.91511387163561;14.285714285714285;32.50517598343685;0;8.863636363636363;20.869565217391305;2.5;31.73913043478261;13.871635610766045;0;30.22774327122153;8.225108225108226;0;24.130434782608695;0;30.65217391304348;22.954545454545457;17.391304347826086;0;13.636363636363635;19.461697722567287;0;2.484472049689441,1.0970873832702637,‚Ô
be,Hiragana,0;4.537205081669692;28.007518796992482;4.900181488203267;36.29764065335753;31.76043557168784;33.03085299455535;7.7067669172932325;24.863883847549907;39.201451905626136;5.689655172413794;0;0;25.517241379310345;0.8620689655172413;0;0;0;25.771324863883848;0;0;0;0;11.252268602540836;15.426497277676951,1.5,‚×
be,Hiragana,0;0;10.297482837528605;25.62929061784897;41.41876430205949;1.1441647597254003;40.503432494279174;31.57894736842105;19.908466819221967;34.32494279176201;40.21739130434783;4.130434782608695;0;34.56521739130435;0.21739130434782608;0.6864988558352403;0;0;6.864988558352403;26.31578947368421;0;0;0;0;32.265446224256294,1.1979166269302368,‚×
bo,Hiragana,23.863636363636363;29.22077922077922;28.45117845117845;23.863636363636363;32.7922077922078;21.428571428571427;0;21.885521885521886;3.7337662337662336;13.474025974025974;21.428571428571427;21.11801242236025;43.63929146537842;21.73913043478261;0;21.428571428571427;5.51948051948052;32.996632996633;7.142857142857142;0;15.909090909090908;44.967532467532465;35.18518518518518;17.532467532467532;0,1.252252221107483,‚Ú
bo,Hiragana,24.666666666666668;18.229166666666664;29.166666666666668;12.5;45.166666666666664;27.166666666666668;4.861111111111112;31.5;8.680555555555555;26.5;22.086956521739133;15.579710144927535;38.26086956521739;10.68840579710145;0;20.833333333333336;31.25;46.5;18.75;0;28.999999999999996;13.88888888888889;5.333333333333334;0;0,1.0336134433746338,‚Ú
pa,Hiragana,34.335839598997495;0;14.047619047619047;31.82957393483709;47.86967418546366;32.057416267942585;7.894736842105263;36.36363636363637;20.334928229665074;27.990430622009573;31.57894736842105;18.796992481203006;45.714285714285715;20.551378446115287;18.045112781954884;31.57894736842105;13.157894736842104;45.68181818181819;32.77511961722488;8.61244019138756;35.338345864661655;14.035087719298245;44.047619047619044;2.756892230576441;0,0.8971962332725525,‚Ï
pa,Hiragana,27.536231884057973;0;7.971014492753622;27.47826086956522;28.442028985507246;25;18.363636363636363;39.39393939393939;45.81818181818182;44.128787878787875;25;0;22.463768115942027;5.565217391304348;3.260869565217391;25;16.18181818181818;52.46212121212122;29.272727272727273;7.575757575757576;25.543478260869566;34.26086956521739;25.543478260869566;0;0,1.0796459913253784,‚Ï
pi,Hiragana,10.92436974789916;11.134453781512606;0;11.344537815126051;52.52100840336135;32.773109243697476;23.10924369747899;0;49.159663865546214;24.369747899159663;15.476190476190476;8.73015873015873;15.637860082304528;17.46031746031746;21.428571428571427;21.428571428571427;3.571428571428571;32.24400871459695;0;17.436974789915965;10.714285714285714;48.94957983193277;12.418300653594772;0;0,1.616279125213623,‚Ò
